hash,llm,benchmarks,classifier,calibrate,balance_classes,features,spearman_rho,mae
a81af9688c3c,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.082551993652683
fd2e56874ac0,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.11071165702682537
aa2414529070,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,True,max se_sum nll_sum,0.9636363636363635,0.09950889316602848
088d8d2bf987,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,True,se_sum,0.9515151515151514,0.11912305462533794
d3c49ddf6a7a,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.08388473738243366
f033a415f491,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.11023522996667653
2ac19f21efdc,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,False,max se_sum nll_sum,0.9636363636363635,0.09954266572698837
07c6fd4f5c93,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,True,False,se_sum,0.9515151515151514,0.11912305463649198
c05c078f9a54,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.1274920064847024
30814f53503f,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.12859188714204012
69ccc0969dc6,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,True,max se_sum nll_sum,0.9636363636363635,0.12380837912420987
bfdb1f25cfa9,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,True,se_sum,0.9515151515151514,0.1561158742574707
fd9d06f8fe4f,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.07900686438354028
a089ff4f734b,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.10479460902348085
01cb914b71cd,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,False,max se_sum nll_sum,0.9636363636363635,0.09838521784509038
97de409077b0,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,logistic_regression,False,False,se_sum,0.9515151515151514,0.11832766509188826
a0ccdc6403ce,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.13315946323559746
e59a7d3b1be5,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.13175315854759365
dfa1bfdf3738,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,True,max se_sum nll_sum,0.9636363636363635,0.126738190456642
703d23c43edd,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,True,se_sum,0.9515151515151514,0.16078044762348945
1b07dde1cf12,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.09026216782722232
1ac298d50d81,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10974246198281024
6a6aec900b5a,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,False,max se_sum nll_sum,0.9515151515151514,0.1118502059845845
a1cdbd7a3c27,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,True,False,se_sum,0.9515151515151514,0.13818041192253577
17ae721d8f42,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.13077688462140663
2d3905bfceb3,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.1338753750086079
17ea19950b95,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,True,max se_sum nll_sum,0.9636363636363635,0.12365254998276638
566392e70928,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,True,se_sum,0.9515151515151514,0.21989988952944683
22eb24881afd,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9393939393939393,0.09271624654601024
602a23208583,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.1105478900206693
833a250a14c3,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,False,max se_sum nll_sum,0.9515151515151514,0.1705354776985447
00d257d90801,qwen3-4b,gsmsymbolic-test livemathbench-test mathhendrycks-test matscibench-test,neural_network,False,False,se_sum,0.9515151515151514,0.19308914512465403
21783c64ac2b,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.06454695503453677
377df61d1037,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.06918316087273131
5dc36ff21a16,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,True,max se_sum nll_sum,0.9636363636363635,0.08567050674522472
aba381a31af0,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,True,se_sum,0.9636363636363635,0.08400213980779025
056dc9466ead,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.06857101682485853
535f2b1c7881,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.07389581909258051
ffd14f82833a,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,False,max se_sum nll_sum,0.9636363636363635,0.0932228671467257
a763982278b3,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,True,False,se_sum,0.9636363636363635,0.092246911137609
f10fba7de3cb,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.07768917299980493
a4386cd027ab,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.08885881294285
8152e6f93fee,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,True,max se_sum nll_sum,0.9757575757575757,0.08763088888432133
38367ef4e658,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,True,se_sum,0.9757575757575757,0.08710039646948063
f3230ce63bd7,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.06914937285892811
a0caa70a988e,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.0731380020097461
b5e7738598eb,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,False,max se_sum nll_sum,0.9757575757575757,0.08491963434555554
e21671bea93a,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,random_forest,False,False,se_sum,0.9757575757575757,0.08391071631928518
966ab5210b00,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.07882929364790525
6fe3c990aacd,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9636363636363635,0.08559730466922208
9d6faa1f6652,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,True,max se_sum nll_sum,0.9636363636363635,0.08583326077492351
d077e6235ca9,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,True,se_sum,0.9636363636363635,0.109691588224555
4b5a0b1cc406,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.0796530020968593
8565d1adf466,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.08578207656969017
19af42663831,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,False,max se_sum nll_sum,0.9636363636363635,0.0860844327000001
108b11ed67eb,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,True,False,se_sum,0.9636363636363635,0.10969158837689627
36063af6c099,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.09203976482598497
7bea0e865e88,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9636363636363635,0.10157146261311305
a6e55c7379fa,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,True,max se_sum nll_sum,0.9757575757575757,0.09618047577620221
c7e91397d6cd,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,True,se_sum,0.9636363636363635,0.11488805202422887
114f9be0b885,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.07895704191068927
8ab6b2a3c186,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.08529086787695557
d3d44deb8af7,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,False,max se_sum nll_sum,0.9636363636363635,0.08568125805135443
aa18f91768b0,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,logistic_regression,False,False,se_sum,0.9636363636363635,0.10960610009866185
607a9034fbdf,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.10144277773524517
23aa2acebb39,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.10849991201413767
5bf63ed7a931,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,True,max se_sum nll_sum,0.9757575757575757,0.09647317038570676
04981dfc27e6,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,True,se_sum,0.9636363636363635,0.12002798729955026
1ce62ee09eeb,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.08279330869992549
4ecb13530a6f,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.09862480184723206
f312f1b46bc1,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,False,max se_sum nll_sum,0.9636363636363635,0.09571770493594126
2dba6b103d92,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,True,False,se_sum,0.9636363636363635,0.10778884581150339
7287e2e3a40f,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.10027169669027307
eb4cdff79e01,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9636363636363635,0.1023073974287031
cdbc58e7a2c0,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,True,max se_sum nll_sum,0.9757575757575757,0.1464881994031056
bbf562f39f0f,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,True,se_sum,0.9636363636363635,0.20312277453166092
1b8aaf88eca2,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.08029790299159134
d8aa2da7215f,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9636363636363635,0.08780773189007356
72c9dc738935,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,False,max se_sum nll_sum,0.9636363636363635,0.09827982243239
696ea7fe7dd2,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test scibench-test,neural_network,False,False,se_sum,0.9636363636363635,0.10680810865103318
1a4a029a8212,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.07954813928423218
9c0699303492,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.08454802291328913
eb04f593ceef,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,True,max se_sum nll_sum,0.9636363636363635,0.09466429742473988
6fef74c3d625,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,True,se_sum,0.9636363636363635,0.09383582050743
8cfe3de98d12,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.08632657618915182
a517129ed562,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.09179077949449006
6b2b00ec2778,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,False,max se_sum nll_sum,0.9636363636363635,0.1047606586061354
01d4f7a920d9,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,True,False,se_sum,0.9636363636363635,0.10483869966111066
8de1296fc881,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.0807807239391463
464da697af82,qwen3-4b,gpqa-test gsmsymbolic-test olympiadbench-test theoremqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.09137626403864867
